area_type,availability,location,total_sqft,bath,balcony,price,BHK,price_per_sqft,SqftClean,price_per_sqft_new,Availability_Year,Availability_Month,IsOutlier
Plot  Area,18-Apr,Other,1400.0,2.0,1.0,78.0,3,5571.428571428572,1400.0,5571.428571428572,2018,4,0
Super built-up  Area,Ready To Move,Other,2648.0,3.0,3.0,238.0,3,8987.915407854985,2648.0,8987.915407854985,9999,99,0
Super built-up  Area,22-Jan,Other,1475.0,3.0,1.0,80.0,3,5423.728813559322,1475.0,5423.728813559322,2022,1,0
Super built-up  Area,Ready To Move,Other,1721.0,3.0,2.0,93.0,3,5403.834979662986,1721.0,5403.834979662986,9999,99,0
Built-up  Area,Ready To Move,Other,4800.0,4.0,3.0,420.0,4,8750.0,4800.0,8750.0,9999,99,0
Built-up  Area,Ready To Move,Other,1163.0,2.0,2.0,68.0,2,5846.947549441101,1163.0,5846.947549441101,9999,99,0
Super built-up  Area,18-Apr,Other,801.0,1.0,0.0,33.645,1,4200.374531835207,801.0,4200.374531835207,2018,4,0
Built-up  Area,Ready To Move,Other,1300.0,2.0,1.0,80.0,3,6153.846153846154,1300.0,6153.846153846154,9999,99,0
Super built-up  Area,Ready To Move,Other,998.0,2.0,2.0,65.0,2,6513.026052104208,998.0,6513.026052104208,9999,99,0
Plot  Area,Ready To Move,Other,3300.0,9.0,0.0,450.0,10,13636.363636363636,3300.0,13636.363636363636,9999,99,0
Built-up  Area,Ready To Move,Other,1040.0,2.0,2.0,78.0,2,7500.0,1040.0,7500.0,9999,99,0
Built-up  Area,Ready To Move,Other,1907.0,2.0,1.0,200.0,3,10487.676979549027,1907.0,10487.676979549029,9999,99,0
Super built-up  Area,Ready To Move,Other,1330.0,2.0,2.0,80.0,2,6015.037593984963,1330.0,6015.037593984963,9999,99,0
Plot  Area,Ready To Move,Other,4446.0,3.0,2.0,410.0,3,9221.772379667116,4446.0,9221.772379667116,9999,99,0
Plot  Area,Ready To Move,Other,1320.0,2.0,1.0,95.0,3,7196.969696969697,1320.0,7196.969696969697,9999,99,0
Plot  Area,Ready To Move,Other,2200.0,2.0,0.0,150.0,4,6818.181818181818,2200.0,6818.181818181818,9999,99,0
Plot  Area,Ready To Move,Other,1092.0,3.0,1.0,95.0,3,8699.6336996337,1092.0,8699.6336996337,9999,99,0
Built-up  Area,Ready To Move,Other,1130.0,2.0,1.0,75.0,2,6637.168141592921,1130.0,6637.168141592921,9999,99,0
Super built-up  Area,Ready To Move,Other,1900.0,3.0,2.0,190.0,3,10000.0,1900.0,10000.0,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,4.0,1.0,110.0,4,9166.666666666666,1200.0,9166.666666666666,9999,99,0
Super built-up  Area,18-May,Other,1630.0,3.0,2.0,131.0,3,8036.80981595092,1630.0,8036.80981595092,2018,5,0
Built-up  Area,Ready To Move,Other,1050.0,2.0,2.0,41.0,1,3904.7619047619046,1050.0,3904.7619047619046,9999,99,0
Plot  Area,19-Jan,Other,3210.0,4.0,2.0,380.0,3,11838.006230529594,3210.0,11838.006230529594,2019,1,0
Super built-up  Area,Ready To Move,Other,5425.0,13.0,0.0,275.0,13,5069.124423963133,5425.0,5069.124423963133,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,4.0,2.0,135.0,4,11250.0,1200.0,11250.0,9999,99,0
Built-up  Area,Ready To Move,Other,4041.0,4.0,2.0,345.0,4,8537.490720118782,4041.0,8537.490720118782,9999,99,0
Super built-up  Area,19-Oct,Other,620.0,1.0,1.0,25.0,1,4032.258064516129,620.0,4032.2580645161293,2019,10,0
Built-up  Area,Ready To Move,Other,1210.0,2.0,0.0,75.0,2,6198.347107438017,1210.0,6198.347107438017,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,1.0,0.0,70.0,2,5833.333333333333,1200.0,5833.333333333333,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,3.0,1.0,70.0,2,5833.333333333333,1200.0,5833.333333333333,9999,99,0
Built-up  Area,Ready To Move,Other,1130.0,2.0,2.0,68.0,2,6017.699115044248,1130.0,6017.699115044248,9999,99,0
Built-up  Area,Ready To Move,Other,800.0,2.0,2.0,55.0,2,6875.0,800.0,6875.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1244.0,2.0,2.0,95.0,2,7636.655948553054,1244.0,7636.655948553054,9999,99,0
Plot  Area,Ready To Move,Other,1500.0,4.0,2.0,180.0,3,12000.0,1500.0,12000.0,9999,99,0
Built-up  Area,Ready To Move,Other,1200.0,2.0,1.0,75.0,2,6250.0,1200.0,6250.0,9999,99,0
Plot  Area,Ready To Move,Other,400.0,2.0,1.0,50.0,1,12500.0,400.0,12500.0,9999,99,0
Super built-up  Area,Ready To Move,Other,2159.0,3.0,2.0,120.0,3,5558.12876331635,2159.0,5558.12876331635,9999,99,0
Built-up  Area,Ready To Move,Other,1200.0,1.0,0.0,48.0,1,4000.0,1200.0,4000.0,9999,99,0
Built-up  Area,Ready To Move,Other,1450.0,2.0,2.0,90.0,2,6206.896551724138,1450.0,6206.896551724138,9999,99,0
Super built-up  Area,Ready To Move,Other,2300.0,3.0,2.0,280.0,3,12173.91304347826,2300.0,12173.91304347826,9999,99,0
Super built-up  Area,Ready To Move,Other,925.0,2.0,1.0,55.0,2,5945.945945945946,925.0,5945.945945945946,9999,99,0
Plot  Area,Ready To Move,Other,3900.0,3.0,3.0,250.0,3,6410.25641025641,3900.0,6410.25641025641,9999,99,0
Plot  Area,Ready To Move,Other,1400.0,2.0,2.0,160.0,2,11428.57142857143,1400.0,11428.57142857143,9999,99,0
Super built-up  Area,Ready To Move,Other,1715.0,3.0,2.0,95.0,3,5539.35860058309,1715.0,5539.35860058309,9999,99,0
Super built-up  Area,Ready To Move,Other,703.0,2.0,1.0,60.0,2,8534.850640113798,703.0,8534.850640113798,9999,99,0
Plot  Area,Ready To Move,Other,600.0,1.0,0.0,20.0,1,3333.333333333333,600.0,3333.3333333333335,9999,99,0
Plot  Area,Ready To Move,Other,4382.0,4.0,3.0,400.0,4,9128.251939753538,4382.0,9128.251939753538,9999,99,0
Super built-up  Area,Ready To Move,Other,1030.0,2.0,2.0,77.25,3,7500.0,1030.0,7500.0,9999,99,0
Super built-up  Area,22-Jan,Other,1254.0,2.0,1.0,70.0,3,5582.13716108453,1254.0,5582.13716108453,2022,1,0
Super built-up  Area,Ready To Move,Other,1293.0,2.0,2.0,80.0,2,6187.161639597834,1293.0,6187.161639597834,9999,99,0
Plot  Area,18-May,Other,1000.0,2.0,0.0,66.0,2,6600.0,1000.0,6600.0,2018,5,0
Super built-up  Area,Ready To Move,Other,1864.0,3.0,3.0,115.0,3,6169.527896995708,1864.0,6169.527896995708,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,2.0,3.0,135.0,2,11250.0,1200.0,11250.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1525.0,2.0,2.0,91.48,3,5998.688524590164,1525.0,5998.688524590164,9999,99,0
Super built-up  Area,Ready To Move,Other,975.0,2.0,1.0,60.0,2,6153.846153846154,975.0,6153.846153846154,9999,99,0
Plot  Area,Ready To Move,Other,1500.0,2.0,0.0,85.0,1,5666.666666666667,1500.0,5666.666666666667,9999,99,0
Built-up  Area,Ready To Move,Other,1100.0,2.0,2.0,68.0,2,6181.818181818182,1100.0,6181.818181818182,9999,99,0
Plot  Area,Ready To Move,Other,4000.0,6.0,2.0,460.0,6,11500.0,4000.0,11500.0,9999,99,0
Super built-up  Area,Ready To Move,Other,2950.0,4.0,2.0,250.0,4,8474.57627118644,2950.0,8474.57627118644,9999,99,0
Built-up  Area,Ready To Move,Other,1464.0,2.0,2.0,115.0,3,7855.191256830601,1464.0,7855.191256830601,9999,99,0
Super built-up  Area,Ready To Move,Other,1385.0,3.0,3.0,90.0,3,6498.194945848375,1385.0,6498.194945848375,9999,99,0
Super built-up  Area,Ready To Move,Other,1415.0,2.0,2.0,120.0,2,8480.565371024735,1415.0,8480.565371024735,9999,99,0
Plot  Area,Ready To Move,Other,2400.0,2.0,2.0,185.0,3,7708.333333333333,2400.0,7708.333333333333,9999,99,0
Super built-up  Area,Ready To Move,Other,1025.0,2.0,1.0,65.0,2,6341.463414634146,1025.0,6341.463414634146,9999,99,0
Built-up  Area,Ready To Move,Other,1020.0,2.0,1.0,70.0,2,6862.745098039216,1020.0,6862.745098039216,9999,99,0
Super built-up  Area,Ready To Move,Other,1155.0,2.0,2.0,69.0,2,5974.025974025974,1155.0,5974.025974025974,9999,99,0
Super built-up  Area,Ready To Move,Other,2030.0,2.0,1.0,182.0,3,8965.51724137931,2030.0,8965.51724137931,9999,99,0
Super built-up  Area,Ready To Move,Other,2900.0,3.0,2.0,325.0,3,11206.896551724138,2900.0,11206.896551724138,9999,99,0
Built-up  Area,Ready To Move,Other,1500.0,2.0,0.0,145.0,2,9666.666666666666,1500.0,9666.666666666666,9999,99,0
Built-up  Area,Ready To Move,Other,2597.0,4.0,3.0,189.0,4,7277.628032345014,2597.0,7277.628032345014,9999,99,0
Super built-up  Area,Ready To Move,Other,1201.0,2.0,1.0,65.0,2,5412.156536219817,1201.0,5412.156536219817,9999,99,0
Super built-up  Area,Ready To Move,Other,660.0,1.0,0.0,30.0,1,4545.454545454545,660.0,4545.454545454545,9999,99,0
Super built-up  Area,Ready To Move,Other,2735.0,4.0,2.0,340.0,3,12431.44424131627,2735.0,12431.44424131627,9999,99,0
Built-up  Area,Ready To Move,Other,950.0,2.0,0.0,65.0,2,6842.105263157895,950.0,6842.105263157895,9999,99,0
Plot  Area,Ready To Move,Other,980.0,3.0,1.0,80.0,3,8163.265306122449,980.0,8163.265306122449,9999,99,0
Super built-up  Area,Ready To Move,Other,1265.0,2.0,2.0,68.0,2,5375.494071146245,1265.0,5375.494071146245,9999,99,0
Super built-up  Area,20-Apr,Other,660.0,1.0,1.0,35.0,1,5303.030303030303,660.0,5303.030303030303,2020,4,0
Super built-up  Area,Ready To Move,Other,1458.0,2.0,2.0,87.0,3,5967.078189300411,1458.0,5967.078189300411,9999,99,0
Super built-up  Area,Ready To Move,Other,1178.0,2.0,1.0,80.0,2,6791.171477079796,1178.0,6791.171477079796,9999,99,0
Built-up  Area,Ready To Move,Other,2700.0,4.0,3.0,295.0,4,10925.925925925923,2700.0,10925.925925925925,9999,99,0
Plot  Area,Ready To Move,Other,1300.0,2.0,2.0,95.0,2,7307.692307692308,1300.0,7307.692307692308,9999,99,0
Built-up  Area,19-Mar,Other,936.0,1.0,0.0,53.0,1,5662.393162393162,936.0,5662.393162393162,2019,3,0
Super built-up  Area,Ready To Move,Other,1277.0,2.0,2.0,92.0,2,7204.385277995301,1277.0,7204.385277995301,9999,99,0
Plot  Area,Ready To Move,Other,1600.0,2.0,1.0,160.0,2,10000.0,1600.0,10000.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1839.0,3.0,3.0,160.0,3,8700.380641653072,1839.0,8700.380641653072,9999,99,0
Super built-up  Area,Ready To Move,Other,925.0,2.0,1.0,100.0,2,10810.81081081081,925.0,10810.81081081081,9999,99,0
Super built-up  Area,18-Aug,Other,650.0,1.0,1.0,50.0,1,7692.307692307692,650.0,7692.307692307692,2018,8,0
Super built-up  Area,18-Apr,Other,720.0,1.0,0.0,32.39,1,4498.611111111111,720.0,4498.611111111111,2018,4,0
Super built-up  Area,Ready To Move,Other,1600.0,3.0,2.0,130.0,3,8125.0,1600.0,8125.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1296.0,2.0,2.0,70.0,2,5401.234567901234,1296.0,5401.234567901234,9999,99,0
Built-up  Area,Ready To Move,Other,2200.0,3.0,1.0,225.0,4,10227.272727272728,2200.0,10227.272727272728,9999,99,0
Built-up  Area,18-Apr,Other,1626.6,3.0,1.0,133.0,3,8176.564613303824,1626.6,8176.564613303824,2018,4,0
Super built-up  Area,Ready To Move,Other,1100.0,2.0,1.0,60.0,2,5454.545454545455,1100.0,5454.545454545455,9999,99,0
Plot  Area,Ready To Move,Other,1348.0,2.0,0.0,100.0,2,7418.39762611276,1348.0,7418.39762611276,9999,99,0
Plot  Area,Ready To Move,Other,1350.0,4.0,0.0,175.0,4,12962.962962962964,1350.0,12962.962962962964,9999,99,0
Super built-up  Area,Ready To Move,Other,1410.0,3.0,3.0,90.0,3,6382.978723404255,1410.0,6382.978723404255,9999,99,0
Super built-up  Area,Ready To Move,Other,1460.0,2.0,2.0,87.0,3,5958.904109589041,1460.0,5958.904109589041,9999,99,0
Super built-up  Area,19-Jan,Other,1260.0,2.0,2.0,85.05,3,6750.0,1260.0,6750.0,2019,1,0
Super built-up  Area,Ready To Move,Other,3000.0,3.0,1.0,265.0,3,8833.333333333334,3000.0,8833.333333333334,9999,99,0
Super built-up  Area,Ready To Move,Other,1200.0,2.0,2.0,120.0,3,10000.0,1200.0,10000.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1800.0,3.0,2.0,150.0,3,8333.333333333334,1800.0,8333.333333333334,9999,99,0
Super built-up  Area,Ready To Move,Other,2098.0,3.0,1.0,210.0,3,10009.532888465204,2098.0,10009.532888465204,9999,99,0
Super built-up  Area,Ready To Move,Other,2400.0,3.0,1.0,270.0,3,11250.0,2400.0,11250.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1800.0,3.0,3.0,192.0,3,10666.666666666666,1800.0,10666.666666666666,9999,99,0
Super built-up  Area,19-Jan,Other,509.0,1.0,1.0,20.0,1,3929.2730844793714,509.0,3929.2730844793714,2019,1,0
Plot  Area,Ready To Move,Other,2350.0,5.0,0.0,325.0,5,13829.787234042553,2350.0,13829.787234042553,9999,99,0
Carpet  Area,Ready To Move,Other,2050.0,3.0,2.0,135.0,3,6585.365853658536,2050.0,6585.365853658536,9999,99,0
Plot  Area,Ready To Move,Other,2100.0,1.0,1.0,200.0,2,9523.809523809525,2100.0,9523.809523809523,9999,99,0
Super built-up  Area,Ready To Move,Other,1276.0,2.0,0.0,146.0,2,11442.006269592475,1276.0,11442.006269592477,9999,99,0
Super built-up  Area,Ready To Move,Other,1600.0,3.0,2.0,100.0,3,6250.0,1600.0,6250.0,9999,99,0
Built-up  Area,Ready To Move,Other,2100.0,3.0,2.0,280.0,4,13333.333333333334,2100.0,13333.333333333334,9999,99,0
Super built-up  Area,Ready To Move,Other,2100.0,3.0,1.0,270.0,3,12857.142857142857,2100.0,12857.142857142857,9999,99,0
Built-up  Area,Ready To Move,Other,3500.0,4.0,3.0,320.0,4,9142.857142857143,3500.0,9142.857142857143,9999,99,0
Super built-up  Area,Ready To Move,Other,1540.0,3.0,2.0,150.0,3,9740.25974025974,1540.0,9740.25974025974,9999,99,0
Built-up  Area,Ready To Move,Other,3200.0,4.0,0.0,270.0,4,8437.5,3200.0,8437.5,9999,99,0
Super built-up  Area,Ready To Move,Other,1165.0,2.0,1.0,65.0,2,5579.399141630901,1165.0,5579.399141630901,9999,99,0
Super built-up  Area,Ready To Move,Other,1645.0,3.0,2.0,87.0,3,5288.753799392097,1645.0,5288.753799392097,9999,99,0
Built-up  Area,Ready To Move,Other,800.0,1.0,3.0,95.0,2,11875.0,800.0,11875.0,9999,99,0
Plot  Area,Ready To Move,Other,1650.0,2.0,1.0,140.0,4,8484.848484848484,1650.0,8484.848484848484,9999,99,0
Plot  Area,Ready To Move,Other,4395.0,3.0,3.0,240.0,3,5460.750853242321,4395.0,5460.750853242321,9999,99,0
Built-up  Area,Ready To Move,Other,1936.0,3.0,2.0,139.0,3,7179.752066115702,1936.0,7179.752066115702,9999,99,0
Super built-up  Area,Ready To Move,Other,1200.0,1.0,0.0,65.0,1,5416.666666666667,1200.0,5416.666666666667,9999,99,0
Super built-up  Area,Ready To Move,Other,1310.0,2.0,1.0,88.0,2,6717.557251908397,1310.0,6717.557251908397,9999,99,0
Built-up  Area,Ready To Move,Other,2000.0,5.0,2.0,240.0,5,12000.0,2000.0,12000.0,9999,99,0
Built-up  Area,Ready To Move,Other,4500.0,4.0,3.0,345.0,4,7666.666666666667,4500.0,7666.666666666667,9999,99,0
Built-up  Area,Ready To Move,Other,3155.0,4.0,0.0,316.0,3,10015.847860538826,3155.0,10015.847860538826,9999,99,0
Super built-up  Area,Ready To Move,Other,1441.0,2.0,1.0,115.0,2,7980.569049271339,1441.0,7980.569049271339,9999,99,0
Super built-up  Area,Ready To Move,Other,418.0,1.0,1.0,17.0,1,4066.9856459330144,418.0,4066.9856459330144,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,3.0,1.0,80.0,3,6666.666666666667,1200.0,6666.666666666667,9999,99,0
Plot  Area,Ready To Move,Other,1500.0,2.0,1.0,200.0,3,13333.333333333334,1500.0,13333.333333333334,9999,99,0
Super built-up  Area,19-Dec,Other,610.0,1.0,0.0,28.0,1,4590.163934426229,610.0,4590.163934426229,2019,12,0
Built-up  Area,Ready To Move,Other,1864.0,3.0,2.0,120.0,3,6437.768240343347,1864.0,6437.768240343347,9999,99,0
Built-up  Area,Ready To Move,Other,950.0,2.0,3.0,57.0,2,6000.0,950.0,6000.0,9999,99,0
Super built-up  Area,18-May,Other,1100.0,2.0,1.0,62.0,2,5636.363636363636,1100.0,5636.363636363636,2018,5,0
Plot  Area,Ready To Move,Other,1200.0,4.0,2.0,165.0,4,13750.0,1200.0,13750.0,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,2.0,0.0,90.0,3,7500.0,1200.0,7500.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1279.0,2.0,3.0,100.0,2,7818.608287724785,1279.0,7818.608287724785,9999,99,0
Plot  Area,Ready To Move,Other,3600.0,4.0,2.0,300.0,4,8333.333333333334,3600.0,8333.333333333334,9999,99,0
Plot  Area,Ready To Move,Other,1600.0,4.0,1.0,120.0,3,7500.0,1600.0,7500.0,9999,99,0
Built-up  Area,Ready To Move,Other,1308.0,2.0,1.0,86.0,2,6574.923547400612,1308.0,6574.923547400612,9999,99,0
Built-up  Area,Ready To Move,Other,2170.0,3.0,2.0,265.0,4,12211.981566820275,2170.0,12211.981566820277,9999,99,0
Super built-up  Area,Ready To Move,Other,1225.0,2.0,2.0,71.05,2,5800.0,1225.0,5800.0,9999,99,0
Plot  Area,18-Apr,Other,1200.0,3.0,0.0,78.0,2,6500.0,1200.0,6500.0,2018,4,0
Super built-up  Area,Ready To Move,Other,2180.0,3.0,3.0,273.0,3,12522.935779816513,2180.0,12522.935779816513,9999,99,0
Super built-up  Area,Ready To Move,Other,3300.0,8.0,3.0,310.0,8,9393.939393939394,3300.0,9393.939393939394,9999,99,0
Built-up  Area,Ready To Move,Other,1300.0,2.0,3.0,95.0,2,7307.692307692308,1300.0,7307.692307692308,9999,99,0
Super built-up  Area,Ready To Move,Other,1350.0,2.0,2.0,89.5,2,6629.62962962963,1350.0,6629.62962962963,9999,99,0
Built-up  Area,Ready To Move,Other,2312.0,3.0,2.0,156.0,3,6747.404844290658,2312.0,6747.404844290658,9999,99,0
Built-up  Area,Ready To Move,Other,1175.0,2.0,1.0,70.0,2,5957.446808510638,1175.0,5957.446808510638,9999,99,0
Built-up  Area,Ready To Move,Other,2150.0,3.0,3.0,240.0,3,11162.790697674418,2150.0,11162.790697674418,9999,99,0
Plot  Area,Ready To Move,Other,1386.0,3.0,2.0,93.0,4,6709.95670995671,1386.0,6709.95670995671,9999,99,0
Plot  Area,Ready To Move,Other,2500.0,2.0,1.0,300.0,3,12000.0,2500.0,12000.0,9999,99,0
Super built-up  Area,Ready To Move,Other,1500.0,2.0,2.0,120.0,3,8000.0,1500.0,8000.0,9999,99,0
Built-up  Area,Ready To Move,Other,1200.0,1.0,0.0,39.82,1,3318.333333333333,1200.0,3318.3333333333335,9999,99,0
Built-up  Area,Ready To Move,Other,3520.0,6.0,1.0,460.0,5,13068.181818181818,3520.0,13068.181818181818,9999,99,0
Built-up  Area,Ready To Move,Other,1200.0,3.0,1.0,68.0,3,5666.666666666667,1200.0,5666.666666666667,9999,99,0
Super built-up  Area,Ready To Move,Other,3800.0,6.0,0.0,390.0,6,10263.157894736842,3800.0,10263.157894736842,9999,99,0
Plot  Area,Ready To Move,Other,410.0,1.0,1.0,48.0,1,11707.317073170732,410.0,11707.317073170732,9999,99,0
Super built-up  Area,Ready To Move,Other,1717.0,3.0,2.0,200.0,3,11648.223645894,1717.0,11648.223645894,9999,99,0
Plot  Area,Ready To Move,Other,880.0,1.0,0.0,90.0,2,10227.272727272728,880.0,10227.272727272728,9999,99,0
Super built-up  Area,Ready To Move,Other,1293.0,2.0,2.0,80.0,2,6187.161639597834,1293.0,6187.161639597834,9999,99,0
Plot  Area,Ready To Move,Other,1065.0,3.0,1.0,72.0,3,6760.56338028169,1065.0,6760.56338028169,9999,99,0
Built-up  Area,Ready To Move,Other,1250.0,2.0,1.0,77.13,3,6170.4,1250.0,6170.4,9999,99,0
Carpet  Area,Ready To Move,Other,2100.0,3.0,0.0,210.0,4,10000.0,2100.0,10000.0,9999,99,0
Plot  Area,Ready To Move,Other,7000.0,6.0,2.0,560.0,6,8000.0,7000.0,8000.0,9999,99,0
Built-up  Area,Ready To Move,Other,1220.0,2.0,2.0,72.0,2,5901.639344262295,1220.0,5901.639344262295,9999,99,0
Built-up  Area,Ready To Move,Other,1100.0,2.0,2.0,75.0,2,6818.181818181818,1100.0,6818.181818181818,9999,99,0
Plot  Area,Ready To Move,Other,1350.0,2.0,0.0,90.0,2,6666.666666666667,1350.0,6666.666666666667,9999,99,0
Plot  Area,Ready To Move,Other,4800.0,5.0,2.0,350.0,4,7291.666666666667,4800.0,7291.666666666667,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,3.0,2.0,110.0,3,9166.666666666666,1200.0,9166.666666666666,9999,99,0
Super built-up  Area,Ready To Move,Other,705.0,1.0,1.0,65.0,1,9219.85815602837,705.0,9219.85815602837,9999,99,0
Built-up  Area,Ready To Move,Other,1250.0,2.0,3.0,75.0,2,6000.0,1250.0,6000.0,9999,99,0
Super built-up  Area,18-Jun,Other,648.0,1.0,1.0,40.0,1,6172.83950617284,648.0,6172.83950617284,2018,6,0
Plot  Area,Ready To Move,Other,1200.0,5.0,1.0,150.0,4,12500.0,1200.0,12500.0,9999,99,0
Super built-up  Area,Ready To Move,Other,500.0,1.0,1.0,13.0,1,2600.0,500.0,2600.0,9999,99,0
Plot  Area,Ready To Move,Other,2400.0,4.0,1.0,325.0,5,13541.666666666666,2400.0,13541.666666666666,9999,99,0
Super built-up  Area,Ready To Move,Other,1180.0,2.0,2.0,65.0,2,5508.474576271186,1180.0,5508.474576271186,9999,99,0
Super built-up  Area,Ready To Move,Other,975.0,2.0,1.0,55.0,2,5641.025641025641,975.0,5641.025641025641,9999,99,0
Built-up  Area,Ready To Move,Other,1115.0,2.0,1.0,115.0,2,10313.90134529148,1115.0,10313.90134529148,9999,99,0
Super built-up  Area,Ready To Move,Other,1495.0,3.0,2.0,90.0,3,6020.066889632107,1495.0,6020.066889632107,9999,99,0
Built-up  Area,Ready To Move,Other,1000.0,2.0,2.0,60.0,2,6000.0,1000.0,6000.0,9999,99,0
Built-up  Area,Ready To Move,Other,660.0,2.0,0.0,76.0,2,11515.151515151516,660.0,11515.151515151516,9999,99,0
Built-up  Area,Ready To Move,Other,1275.0,2.0,1.0,76.0,2,5960.78431372549,1275.0,5960.78431372549,9999,99,0
Built-up  Area,20-Dec,Other,793.0,1.0,1.0,40.0,1,5044.136191677176,793.0,5044.136191677176,2020,12,0
Super built-up  Area,Ready To Move,Other,1630.0,2.0,2.0,130.0,3,7975.460122699386,1630.0,7975.460122699386,9999,99,0
Super built-up  Area,Ready To Move,Other,3000.0,3.0,2.0,400.0,3,13333.333333333334,3000.0,13333.333333333334,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,2.0,0.0,82.0,2,6833.333333333333,1200.0,6833.333333333333,9999,99,0
Super built-up  Area,Ready To Move,Other,1419.0,3.0,2.0,85.0,3,5990.133897110642,1419.0,5990.133897110642,9999,99,0
Built-up  Area,Ready To Move,Other,2020.0,3.0,3.0,270.0,3,13366.336633663366,2020.0,13366.336633663366,9999,99,0
Built-up  Area,Ready To Move,Other,850.0,1.0,0.0,50.0,1,5882.35294117647,850.0,5882.35294117647,9999,99,0
Built-up  Area,Ready To Move,Other,933.0,2.0,0.0,55.0,2,5894.962486602358,933.0,5894.962486602358,9999,99,0
Super built-up  Area,Ready To Move,Other,823.0,2.0,1.0,80.0,2,9720.534629404618,823.0,9720.534629404618,9999,99,0
Plot  Area,Ready To Move,Other,1750.0,3.0,2.0,120.0,3,6857.142857142857,1750.0,6857.142857142857,9999,99,0
Super built-up  Area,Ready To Move,Other,2150.0,3.0,0.0,170.0,3,7906.976744186047,2150.0,7906.976744186047,9999,99,0
Super built-up  Area,Ready To Move,Other,2200.0,2.0,1.0,190.0,3,8636.363636363636,2200.0,8636.363636363636,9999,99,0
Super built-up  Area,Ready To Move,Other,1368.0,2.0,3.0,87.0,2,6359.649122807017,1368.0,6359.649122807017,9999,99,0
Built-up  Area,Ready To Move,Other,1507.0,3.0,1.0,80.0,3,5308.560053085601,1507.0,5308.560053085601,9999,99,0
Plot  Area,Ready To Move,Other,1200.0,3.0,1.0,70.0,3,5833.333333333333,1200.0,5833.333333333333,9999,99,0
